process_id,arrival_time,burst_time,priority,process_type,short_job,long_job,io_flag,cpu_flag,high_priority,dynamic_arrival,best_algorithm
P3793,16,10,4,IO-bound,0,1,1,0,0,1,Round Robin
P3794,6,20,10,IO-bound,0,1,1,0,1,0,Priority
P3795,2,17,9,CPU-bound,0,1,0,1,1,0,Priority
P3796,1,5,10,IO-bound,1,0,1,0,1,0,Priority
P3797,14,5,5,IO-bound,1,0,1,0,0,1,SRTF
P3798,12,5,6,CPU-bound,1,0,0,1,0,1,SRTF
P3799,15,19,3,IO-bound,0,1,1,0,0,1,Round Robin
P3800,19,9,9,CPU-bound,0,1,0,1,1,1,Priority
P3801,0,8,8,CPU-bound,0,1,0,1,1,0,Priority
P3802,17,14,3,CPU-bound,0,1,0,1,0,1,FCFS
P3803,17,12,3,CPU-bound,0,1,0,1,0,1,FCFS
P3804,20,3,10,CPU-bound,1,0,0,1,1,1,Priority
P3805,9,17,9,CPU-bound,0,1,0,1,1,0,Priority
P3806,0,8,2,IO-bound,0,1,1,0,0,0,Round Robin
P3807,3,19,9,CPU-bound,0,1,0,1,1,0,Priority
P3808,20,20,9,IO-bound,0,1,1,0,1,1,Priority
P3809,7,11,9,CPU-bound,0,1,0,1,1,0,Priority
P3810,14,20,1,CPU-bound,0,1,0,1,0,1,FCFS
P3811,12,19,8,CPU-bound,0,1,0,1,1,1,Priority
P3812,16,14,3,IO-bound,0,1,1,0,0,1,Round Robin
P3813,16,12,7,CPU-bound,0,1,0,1,1,1,FCFS
P3814,13,15,4,IO-bound,0,1,1,0,0,1,Round Robin
P3815,20,9,4,IO-bound,0,1,1,0,0,1,Round Robin
P3816,10,9,5,IO-bound,0,1,1,0,0,0,Round Robin
P3817,17,8,10,CPU-bound,0,1,0,1,1,1,Priority
P3818,5,17,4,CPU-bound,0,1,0,1,0,0,FCFS
P3819,1,5,7,IO-bound,1,0,1,0,1,0,SJF
P3820,20,15,7,CPU-bound,0,1,0,1,1,1,FCFS
P3821,14,6,6,CPU-bound,0,1,0,1,0,1,FCFS
P3822,11,16,4,IO-bound,0,1,1,0,0,1,Round Robin
P3823,17,16,5,CPU-bound,0,1,0,1,0,1,FCFS
P3824,20,20,9,CPU-bound,0,1,0,1,1,1,Priority
P3825,3,4,4,CPU-bound,1,0,0,1,0,0,SJF
P3826,20,15,6,CPU-bound,0,1,0,1,0,1,FCFS
P3827,7,3,10,IO-bound,1,0,1,0,1,0,Priority
P3828,13,8,1,CPU-bound,0,1,0,1,0,1,FCFS
P3829,13,15,7,IO-bound,0,1,1,0,1,1,Round Robin
P3830,17,4,9,IO-bound,1,0,1,0,1,1,Priority
P3831,3,9,2,CPU-bound,0,1,0,1,0,0,FCFS
P3832,1,2,8,IO-bound,1,0,1,0,1,0,Priority
P3833,20,16,4,CPU-bound,0,1,0,1,0,1,FCFS
P3834,8,16,6,IO-bound,0,1,1,0,0,0,Round Robin
P3835,16,3,10,IO-bound,1,0,1,0,1,1,Priority
P3836,15,11,5,CPU-bound,0,1,0,1,0,1,FCFS
P3837,2,11,5,IO-bound,0,1,1,0,0,0,Round Robin
P3838,17,18,5,CPU-bound,0,1,0,1,0,1,FCFS
P3839,5,11,4,CPU-bound,0,1,0,1,0,0,FCFS
P3840,18,14,10,CPU-bound,0,1,0,1,1,1,Priority
P3841,20,7,1,IO-bound,0,1,1,0,0,1,Round Robin
P3842,19,17,9,CPU-bound,0,1,0,1,1,1,Priority
P3843,1,13,1,CPU-bound,0,1,0,1,0,0,FCFS
P3844,14,5,8,CPU-bound,1,0,0,1,1,1,Priority
P3845,7,2,8,IO-bound,1,0,1,0,1,0,Priority
P3846,13,4,5,IO-bound,1,0,1,0,0,1,SRTF
P3847,0,11,9,IO-bound,0,1,1,0,1,0,Priority
P3848,4,10,4,IO-bound,0,1,1,0,0,0,Round Robin
P3849,8,12,8,CPU-bound,0,1,0,1,1,0,Priority
P3850,17,16,6,IO-bound,0,1,1,0,0,1,Round Robin
P3851,17,2,6,CPU-bound,1,0,0,1,0,1,SRTF
P3852,16,14,9,CPU-bound,0,1,0,1,1,1,Priority
P3853,0,20,9,IO-bound,0,1,1,0,1,0,Priority
P3854,17,12,8,CPU-bound,0,1,0,1,1,1,Priority
P3855,3,2,6,IO-bound,1,0,1,0,0,0,SJF
P3856,8,18,9,CPU-bound,0,1,0,1,1,0,Priority
P3857,8,17,9,CPU-bound,0,1,0,1,1,0,Priority
P3858,7,1,2,CPU-bound,1,0,0,1,0,0,SJF
P3859,16,15,4,IO-bound,0,1,1,0,0,1,Round Robin
P3860,0,14,3,CPU-bound,0,1,0,1,0,0,FCFS
P3861,6,5,7,IO-bound,1,0,1,0,1,0,SJF
P3862,14,7,8,IO-bound,0,1,1,0,1,1,Priority
P3863,16,5,1,CPU-bound,1,0,0,1,0,1,SRTF
P3864,1,15,3,IO-bound,0,1,1,0,0,0,Round Robin
P3865,4,8,1,IO-bound,0,1,1,0,0,0,Round Robin
P3866,13,5,6,CPU-bound,1,0,0,1,0,1,SRTF
P3867,15,1,8,CPU-bound,1,0,0,1,1,1,Priority
P3868,12,13,5,IO-bound,0,1,1,0,0,1,Round Robin
P3869,1,17,1,IO-bound,0,1,1,0,0,0,Round Robin
P3870,19,16,2,CPU-bound,0,1,0,1,0,1,FCFS
P3871,17,4,9,IO-bound,1,0,1,0,1,1,Priority
P3872,19,2,2,CPU-bound,1,0,0,1,0,1,SRTF
P3873,12,2,3,IO-bound,1,0,1,0,0,1,SRTF
P3874,10,1,2,IO-bound,1,0,1,0,0,0,SJF
P3875,2,19,2,CPU-bound,0,1,0,1,0,0,FCFS
P3876,1,8,3,CPU-bound,0,1,0,1,0,0,FCFS
P3877,16,2,6,CPU-bound,1,0,0,1,0,1,SRTF
P3878,12,5,7,CPU-bound,1,0,0,1,1,1,SRTF
P3879,3,15,3,IO-bound,0,1,1,0,0,0,Round Robin
P3880,8,18,1,IO-bound,0,1,1,0,0,0,Round Robin
P3881,11,11,8,CPU-bound,0,1,0,1,1,1,Priority
P3882,7,2,9,CPU-bound,1,0,0,1,1,0,Priority
P3883,11,16,2,IO-bound,0,1,1,0,0,1,Round Robin
P3884,3,19,6,CPU-bound,0,1,0,1,0,0,FCFS
P3885,4,13,5,IO-bound,0,1,1,0,0,0,Round Robin
P3886,5,10,10,IO-bound,0,1,1,0,1,0,Priority
P3887,8,3,4,IO-bound,1,0,1,0,0,0,SJF
P3888,15,18,9,CPU-bound,0,1,0,1,1,1,Priority
P3889,5,9,8,IO-bound,0,1,1,0,1,0,Priority
P3890,17,13,4,IO-bound,0,1,1,0,0,1,Round Robin
P3891,17,11,9,IO-bound,0,1,1,0,1,1,Priority
P3892,18,5,7,CPU-bound,1,0,0,1,1,1,SRTF
P3893,10,3,4,IO-bound,1,0,1,0,0,0,SJF
P3894,9,14,5,IO-bound,0,1,1,0,0,0,Round Robin
P3895,16,7,2,CPU-bound,0,1,0,1,0,1,FCFS
P3896,6,10,6,IO-bound,0,1,1,0,0,0,Round Robin
P3897,12,6,5,CPU-bound,0,1,0,1,0,1,FCFS
P3898,15,4,1,IO-bound,1,0,1,0,0,1,SRTF
P3899,15,4,4,CPU-bound,1,0,0,1,0,1,SRTF
P3900,0,16,8,IO-bound,0,1,1,0,1,0,Priority
P3901,5,8,2,IO-bound,0,1,1,0,0,0,Round Robin
P3902,16,18,4,IO-bound,0,1,1,0,0,1,Round Robin
P3903,20,2,4,IO-bound,1,0,1,0,0,1,SRTF
P3904,15,1,6,CPU-bound,1,0,0,1,0,1,SRTF
P3905,3,13,4,IO-bound,0,1,1,0,0,0,Round Robin
P3906,6,2,8,IO-bound,1,0,1,0,1,0,Priority
P3907,14,8,9,CPU-bound,0,1,0,1,1,1,Priority
P3908,15,12,5,IO-bound,0,1,1,0,0,1,Round Robin
P3909,19,16,7,CPU-bound,0,1,0,1,1,1,FCFS
P3910,4,4,9,IO-bound,1,0,1,0,1,0,Priority
P3911,8,3,4,IO-bound,1,0,1,0,0,0,SJF
P3912,13,18,8,CPU-bound,0,1,0,1,1,1,Priority
P3913,4,14,2,IO-bound,0,1,1,0,0,0,Round Robin
P3914,9,15,1,IO-bound,0,1,1,0,0,0,Round Robin
P3915,20,3,10,CPU-bound,1,0,0,1,1,1,Priority
P3916,10,13,8,IO-bound,0,1,1,0,1,0,Priority
P3917,2,5,5,CPU-bound,1,0,0,1,0,0,SJF
P3918,18,10,4,CPU-bound,0,1,0,1,0,1,FCFS
P3919,1,15,8,CPU-bound,0,1,0,1,1,0,Priority
P3920,8,1,5,CPU-bound,1,0,0,1,0,0,SJF
P3921,0,1,4,CPU-bound,1,0,0,1,0,0,SJF
P3922,15,14,2,CPU-bound,0,1,0,1,0,1,FCFS
P3923,17,13,8,CPU-bound,0,1,0,1,1,1,Priority
P3924,3,14,1,CPU-bound,0,1,0,1,0,0,FCFS
P3925,3,8,3,IO-bound,0,1,1,0,0,0,Round Robin
P3926,8,7,5,CPU-bound,0,1,0,1,0,0,FCFS
P3927,18,9,8,IO-bound,0,1,1,0,1,1,Priority
P3928,11,14,3,IO-bound,0,1,1,0,0,1,Round Robin
P3929,1,12,3,CPU-bound,0,1,0,1,0,0,FCFS
P3930,11,5,8,CPU-bound,1,0,0,1,1,1,Priority
P3931,5,6,3,IO-bound,0,1,1,0,0,0,Round Robin
P3932,8,4,6,CPU-bound,1,0,0,1,0,0,SJF
P3933,13,19,7,CPU-bound,0,1,0,1,1,1,FCFS
P3934,4,8,10,CPU-bound,0,1,0,1,1,0,Priority
P3935,17,3,2,IO-bound,1,0,1,0,0,1,SRTF
P3936,10,14,1,CPU-bound,0,1,0,1,0,0,FCFS
P3937,10,18,8,IO-bound,0,1,1,0,1,0,Priority
P3938,13,4,2,IO-bound,1,0,1,0,0,1,SRTF
P3939,6,15,5,IO-bound,0,1,1,0,0,0,Round Robin
P3940,1,17,9,CPU-bound,0,1,0,1,1,0,Priority
P3941,9,13,3,CPU-bound,0,1,0,1,0,0,FCFS
P3942,0,3,2,IO-bound,1,0,1,0,0,0,SJF
P3943,12,18,2,CPU-bound,0,1,0,1,0,1,FCFS
P3944,14,15,5,CPU-bound,0,1,0,1,0,1,FCFS
P3945,20,3,10,IO-bound,1,0,1,0,1,1,Priority
P3946,3,13,5,IO-bound,0,1,1,0,0,0,Round Robin
P3947,0,15,8,CPU-bound,0,1,0,1,1,0,Priority
P3948,5,1,8,IO-bound,1,0,1,0,1,0,Priority
P3949,17,10,6,IO-bound,0,1,1,0,0,1,Round Robin
P3950,0,16,10,CPU-bound,0,1,0,1,1,0,Priority
P3951,17,6,7,CPU-bound,0,1,0,1,1,1,FCFS
P3952,18,3,6,CPU-bound,1,0,0,1,0,1,SRTF
P3953,2,1,10,IO-bound,1,0,1,0,1,0,Priority
P3954,9,14,10,IO-bound,0,1,1,0,1,0,Priority
P3955,1,5,3,IO-bound,1,0,1,0,0,0,SJF
P3956,14,1,6,CPU-bound,1,0,0,1,0,1,SRTF
P3957,19,12,5,CPU-bound,0,1,0,1,0,1,FCFS
P3958,8,16,7,CPU-bound,0,1,0,1,1,0,FCFS
P3959,11,3,1,IO-bound,1,0,1,0,0,1,SRTF
P3960,16,3,7,CPU-bound,1,0,0,1,1,1,SRTF
P3961,6,4,9,CPU-bound,1,0,0,1,1,0,Priority
P3962,15,19,10,CPU-bound,0,1,0,1,1,1,Priority
P3963,12,12,6,CPU-bound,0,1,0,1,0,1,FCFS
P3964,6,7,7,CPU-bound,0,1,0,1,1,0,FCFS
P3965,15,11,9,CPU-bound,0,1,0,1,1,1,Priority
P3966,19,7,1,CPU-bound,0,1,0,1,0,1,FCFS
P3967,14,10,2,IO-bound,0,1,1,0,0,1,Round Robin
P3968,10,12,5,CPU-bound,0,1,0,1,0,0,FCFS
P3969,12,14,1,IO-bound,0,1,1,0,0,1,Round Robin
P3970,15,9,4,CPU-bound,0,1,0,1,0,1,FCFS
P3971,0,15,10,CPU-bound,0,1,0,1,1,0,Priority
P3972,8,12,5,CPU-bound,0,1,0,1,0,0,FCFS
P3973,10,20,9,CPU-bound,0,1,0,1,1,0,Priority
P3974,20,13,8,CPU-bound,0,1,0,1,1,1,Priority
P3975,0,20,10,CPU-bound,0,1,0,1,1,0,Priority
P3976,10,2,10,IO-bound,1,0,1,0,1,0,Priority
P3977,3,12,9,CPU-bound,0,1,0,1,1,0,Priority
P3978,17,7,3,IO-bound,0,1,1,0,0,1,Round Robin
P3979,4,5,5,IO-bound,1,0,1,0,0,0,SJF
P3980,9,8,6,CPU-bound,0,1,0,1,0,0,FCFS
P3981,2,17,2,CPU-bound,0,1,0,1,0,0,FCFS
P3982,13,15,8,IO-bound,0,1,1,0,1,1,Priority
P3983,7,9,10,IO-bound,0,1,1,0,1,0,Priority
P3984,0,14,2,CPU-bound,0,1,0,1,0,0,FCFS
P3985,17,9,8,CPU-bound,0,1,0,1,1,1,Priority
P3986,0,18,8,IO-bound,0,1,1,0,1,0,Priority
P3987,10,18,5,IO-bound,0,1,1,0,0,0,Round Robin
P3988,11,14,9,IO-bound,0,1,1,0,1,1,Priority
P3989,19,11,6,CPU-bound,0,1,0,1,0,1,FCFS
P3990,18,13,8,IO-bound,0,1,1,0,1,1,Priority
P3991,0,10,3,IO-bound,0,1,1,0,0,0,Round Robin
P3992,9,11,2,CPU-bound,0,1,0,1,0,0,FCFS
P3993,9,8,10,CPU-bound,0,1,0,1,1,0,Priority
P3994,5,9,7,IO-bound,0,1,1,0,1,0,Round Robin
P3995,0,5,5,IO-bound,1,0,1,0,0,0,SJF
P3996,12,15,4,IO-bound,0,1,1,0,0,1,Round Robin
P3997,6,12,4,CPU-bound,0,1,0,1,0,0,FCFS
P3998,7,13,9,CPU-bound,0,1,0,1,1,0,Priority
P3999,18,13,9,CPU-bound,0,1,0,1,1,1,Priority
P4000,11,12,6,IO-bound,0,1,1,0,0,1,Round Robin
P4001,9,13,7,CPU-bound,0,1,0,1,1,0,FCFS
P4002,19,13,4,IO-bound,0,1,1,0,0,1,Round Robin
P4003,1,10,7,IO-bound,0,1,1,0,1,0,Round Robin
P4004,19,2,7,CPU-bound,1,0,0,1,1,1,SRTF
P4005,7,9,1,CPU-bound,0,1,0,1,0,0,FCFS
P4006,7,19,1,CPU-bound,0,1,0,1,0,0,FCFS
P4007,15,12,6,CPU-bound,0,1,0,1,0,1,FCFS
P4008,4,8,10,IO-bound,0,1,1,0,1,0,Priority
P4009,17,6,7,IO-bound,0,1,1,0,1,1,Round Robin
P4010,15,1,1,CPU-bound,1,0,0,1,0,1,SRTF
P4011,14,1,8,CPU-bound,1,0,0,1,1,1,Priority
P4012,17,14,8,CPU-bound,0,1,0,1,1,1,Priority
P4013,13,9,8,CPU-bound,0,1,0,1,1,1,Priority
P4014,20,18,2,CPU-bound,0,1,0,1,0,1,FCFS
P4015,17,15,7,CPU-bound,0,1,0,1,1,1,FCFS
P4016,16,13,8,IO-bound,0,1,1,0,1,1,Priority
P4017,6,16,8,CPU-bound,0,1,0,1,1,0,Priority
P4018,15,1,1,IO-bound,1,0,1,0,0,1,SRTF
P4019,14,8,6,CPU-bound,0,1,0,1,0,1,FCFS
P4020,14,14,6,CPU-bound,0,1,0,1,0,1,FCFS
P4021,10,16,8,CPU-bound,0,1,0,1,1,0,Priority
P4022,4,3,8,IO-bound,1,0,1,0,1,0,Priority
P4023,16,6,4,IO-bound,0,1,1,0,0,1,Round Robin
P4024,4,19,9,IO-bound,0,1,1,0,1,0,Priority
P4025,14,5,4,CPU-bound,1,0,0,1,0,1,SRTF
P4026,0,18,10,CPU-bound,0,1,0,1,1,0,Priority
P4027,0,17,9,IO-bound,0,1,1,0,1,0,Priority
P4028,9,12,8,IO-bound,0,1,1,0,1,0,Priority
P4029,14,18,3,CPU-bound,0,1,0,1,0,1,FCFS
P4030,9,7,9,CPU-bound,0,1,0,1,1,0,Priority
P4031,3,15,8,IO-bound,0,1,1,0,1,0,Priority
P4032,14,17,9,CPU-bound,0,1,0,1,1,1,Priority
P4033,10,13,5,CPU-bound,0,1,0,1,0,0,FCFS
P4034,7,12,5,IO-bound,0,1,1,0,0,0,Round Robin
P4035,7,12,4,CPU-bound,0,1,0,1,0,0,FCFS
P4036,17,6,6,IO-bound,0,1,1,0,0,1,Round Robin
P4037,3,1,7,CPU-bound,1,0,0,1,1,0,SJF
P4038,12,8,6,IO-bound,0,1,1,0,0,1,Round Robin
P4039,18,8,4,IO-bound,0,1,1,0,0,1,Round Robin
P4040,15,15,1,IO-bound,0,1,1,0,0,1,Round Robin
P4041,11,17,8,IO-bound,0,1,1,0,1,1,Priority
P4042,8,9,5,IO-bound,0,1,1,0,0,0,Round Robin
P4043,17,14,8,IO-bound,0,1,1,0,1,1,Priority
P4044,11,7,3,IO-bound,0,1,1,0,0,1,Round Robin
P4045,11,13,4,IO-bound,0,1,1,0,0,1,Round Robin
P4046,8,14,5,IO-bound,0,1,1,0,0,0,Round Robin
P4047,4,8,1,CPU-bound,0,1,0,1,0,0,FCFS
P4048,0,7,4,IO-bound,0,1,1,0,0,0,Round Robin
P4049,13,15,6,IO-bound,0,1,1,0,0,1,Round Robin
P4050,8,11,3,IO-bound,0,1,1,0,0,0,Round Robin
P4051,0,2,4,CPU-bound,1,0,0,1,0,0,SJF
P4052,7,9,5,CPU-bound,0,1,0,1,0,0,FCFS
P4053,6,15,9,CPU-bound,0,1,0,1,1,0,Priority
P4054,5,10,6,IO-bound,0,1,1,0,0,0,Round Robin
P4055,10,19,10,CPU-bound,0,1,0,1,1,0,Priority
P4056,20,11,5,CPU-bound,0,1,0,1,0,1,FCFS
P4057,1,4,10,CPU-bound,1,0,0,1,1,0,Priority
P4058,0,10,2,IO-bound,0,1,1,0,0,0,Round Robin
P4059,16,10,9,CPU-bound,0,1,0,1,1,1,Priority
P4060,7,20,9,IO-bound,0,1,1,0,1,0,Priority
P4061,2,6,3,IO-bound,0,1,1,0,0,0,Round Robin
P4062,5,17,7,CPU-bound,0,1,0,1,1,0,FCFS
P4063,15,8,7,IO-bound,0,1,1,0,1,1,Round Robin
P4064,13,13,3,CPU-bound,0,1,0,1,0,1,FCFS
P4065,8,17,6,CPU-bound,0,1,0,1,0,0,FCFS
P4066,20,3,5,IO-bound,1,0,1,0,0,1,SRTF
P4067,7,8,4,IO-bound,0,1,1,0,0,0,Round Robin
P4068,16,2,3,IO-bound,1,0,1,0,0,1,SRTF
P4069,5,9,8,CPU-bound,0,1,0,1,1,0,Priority
P4070,17,19,1,CPU-bound,0,1,0,1,0,1,FCFS
P4071,20,18,6,IO-bound,0,1,1,0,0,1,Round Robin
P4072,9,19,6,IO-bound,0,1,1,0,0,0,Round Robin
P4073,16,15,2,CPU-bound,0,1,0,1,0,1,FCFS
P4074,18,13,2,CPU-bound,0,1,0,1,0,1,FCFS
P4075,16,4,3,CPU-bound,1,0,0,1,0,1,SRTF
P4076,14,20,6,CPU-bound,0,1,0,1,0,1,FCFS
P4077,4,4,8,IO-bound,1,0,1,0,1,0,Priority
P4078,12,3,8,CPU-bound,1,0,0,1,1,1,Priority
P4079,18,2,7,IO-bound,1,0,1,0,1,1,SRTF
P4080,16,3,6,IO-bound,1,0,1,0,0,1,SRTF
P4081,17,10,6,CPU-bound,0,1,0,1,0,1,FCFS
P4082,2,18,6,CPU-bound,0,1,0,1,0,0,FCFS
P4083,0,5,9,CPU-bound,1,0,0,1,1,0,Priority
P4084,6,2,5,IO-bound,1,0,1,0,0,0,SJF
P4085,15,16,7,IO-bound,0,1,1,0,1,1,Round Robin
P4086,20,18,9,IO-bound,0,1,1,0,1,1,Priority
P4087,10,20,1,CPU-bound,0,1,0,1,0,0,FCFS
P4088,12,8,5,CPU-bound,0,1,0,1,0,1,FCFS
P4089,9,16,7,CPU-bound,0,1,0,1,1,0,FCFS
P4090,18,19,5,IO-bound,0,1,1,0,0,1,Round Robin
P4091,7,10,9,IO-bound,0,1,1,0,1,0,Priority
P4092,13,10,8,IO-bound,0,1,1,0,1,1,Priority
P4093,14,10,4,CPU-bound,0,1,0,1,0,1,FCFS
P4094,17,8,8,IO-bound,0,1,1,0,1,1,Priority
P4095,10,10,1,IO-bound,0,1,1,0,0,0,Round Robin
P4096,19,13,1,CPU-bound,0,1,0,1,0,1,FCFS
P4097,1,9,3,CPU-bound,0,1,0,1,0,0,FCFS
P4098,7,16,1,IO-bound,0,1,1,0,0,0,Round Robin
P4099,4,19,8,IO-bound,0,1,1,0,1,0,Priority
P4100,8,1,9,CPU-bound,1,0,0,1,1,0,Priority
P4101,3,20,10,IO-bound,0,1,1,0,1,0,Priority
P4102,1,8,4,IO-bound,0,1,1,0,0,0,Round Robin
P4103,9,13,2,IO-bound,0,1,1,0,0,0,Round Robin
P4104,1,18,1,IO-bound,0,1,1,0,0,0,Round Robin
P4105,14,17,9,IO-bound,0,1,1,0,1,1,Priority
P4106,19,12,8,IO-bound,0,1,1,0,1,1,Priority
P4107,1,12,4,IO-bound,0,1,1,0,0,0,Round Robin
P4108,13,3,4,CPU-bound,1,0,0,1,0,1,SRTF
P4109,3,13,2,CPU-bound,0,1,0,1,0,0,FCFS
P4110,5,12,5,CPU-bound,0,1,0,1,0,0,FCFS
P4111,20,4,7,IO-bound,1,0,1,0,1,1,SRTF
P4112,9,19,5,IO-bound,0,1,1,0,0,0,Round Robin
P4113,11,5,1,CPU-bound,1,0,0,1,0,1,SRTF
P4114,10,13,2,IO-bound,0,1,1,0,0,0,Round Robin
P4115,15,15,5,CPU-bound,0,1,0,1,0,1,FCFS
P4116,9,1,9,IO-bound,1,0,1,0,1,0,Priority
P4117,18,13,4,IO-bound,0,1,1,0,0,1,Round Robin
P4118,7,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P4119,1,15,8,IO-bound,0,1,1,0,1,0,Priority
P4120,17,18,10,IO-bound,0,1,1,0,1,1,Priority
P4121,10,3,1,CPU-bound,1,0,0,1,0,0,SJF
P4122,0,3,9,CPU-bound,1,0,0,1,1,0,Priority
P4123,8,11,6,IO-bound,0,1,1,0,0,0,Round Robin
P4124,19,8,3,IO-bound,0,1,1,0,0,1,Round Robin
P4125,2,11,9,CPU-bound,0,1,0,1,1,0,Priority
P4126,19,20,8,IO-bound,0,1,1,0,1,1,Priority
P4127,20,14,1,IO-bound,0,1,1,0,0,1,Round Robin
P4128,12,3,5,CPU-bound,1,0,0,1,0,1,SRTF
P4129,20,18,7,IO-bound,0,1,1,0,1,1,Round Robin
P4130,7,4,2,CPU-bound,1,0,0,1,0,0,SJF
P4131,8,6,4,IO-bound,0,1,1,0,0,0,Round Robin
P4132,10,1,6,IO-bound,1,0,1,0,0,0,SJF
P4133,7,16,5,IO-bound,0,1,1,0,0,0,Round Robin
P4134,6,3,1,CPU-bound,1,0,0,1,0,0,SJF
P4135,11,3,5,CPU-bound,1,0,0,1,0,1,SRTF
P4136,17,7,3,CPU-bound,0,1,0,1,0,1,FCFS
P4137,8,9,2,CPU-bound,0,1,0,1,0,0,FCFS
P4138,11,12,6,CPU-bound,0,1,0,1,0,1,FCFS
P4139,13,7,4,IO-bound,0,1,1,0,0,1,Round Robin
P4140,8,13,6,CPU-bound,0,1,0,1,0,0,FCFS
P4141,5,19,5,IO-bound,0,1,1,0,0,0,Round Robin
P4142,4,12,3,IO-bound,0,1,1,0,0,0,Round Robin
P4143,17,17,4,IO-bound,0,1,1,0,0,1,Round Robin
P4144,9,15,3,IO-bound,0,1,1,0,0,0,Round Robin
P4145,11,17,7,IO-bound,0,1,1,0,1,1,Round Robin
P4146,2,11,6,CPU-bound,0,1,0,1,0,0,FCFS
P4147,13,14,1,CPU-bound,0,1,0,1,0,1,FCFS
P4148,11,7,5,CPU-bound,0,1,0,1,0,1,FCFS
P4149,3,5,5,CPU-bound,1,0,0,1,0,0,SJF
P4150,11,9,10,IO-bound,0,1,1,0,1,1,Priority
P4151,10,15,4,CPU-bound,0,1,0,1,0,0,FCFS
P4152,8,5,4,CPU-bound,1,0,0,1,0,0,SJF
P4153,20,11,10,IO-bound,0,1,1,0,1,1,Priority
P4154,8,9,10,CPU-bound,0,1,0,1,1,0,Priority
P4155,2,12,8,CPU-bound,0,1,0,1,1,0,Priority
P4156,8,3,4,CPU-bound,1,0,0,1,0,0,SJF
P4157,15,4,4,CPU-bound,1,0,0,1,0,1,SRTF
P4158,4,19,10,IO-bound,0,1,1,0,1,0,Priority
P4159,4,17,8,IO-bound,0,1,1,0,1,0,Priority
P4160,16,5,9,IO-bound,1,0,1,0,1,1,Priority
P4161,20,2,1,IO-bound,1,0,1,0,0,1,SRTF
P4162,9,4,3,IO-bound,1,0,1,0,0,0,SJF
P4163,4,8,8,IO-bound,0,1,1,0,1,0,Priority
P4164,5,12,3,IO-bound,0,1,1,0,0,0,Round Robin
P4165,15,16,5,IO-bound,0,1,1,0,0,1,Round Robin
P4166,0,13,2,IO-bound,0,1,1,0,0,0,Round Robin
P4167,2,9,3,IO-bound,0,1,1,0,0,0,Round Robin
P4168,20,12,10,IO-bound,0,1,1,0,1,1,Priority
P4169,11,13,8,IO-bound,0,1,1,0,1,1,Priority
P4170,20,9,8,IO-bound,0,1,1,0,1,1,Priority
P4171,4,1,4,IO-bound,1,0,1,0,0,0,SJF
P4172,16,14,7,IO-bound,0,1,1,0,1,1,Round Robin
P4173,3,18,2,CPU-bound,0,1,0,1,0,0,FCFS
P4174,19,18,1,CPU-bound,0,1,0,1,0,1,FCFS
P4175,8,11,1,IO-bound,0,1,1,0,0,0,Round Robin
P4176,2,3,7,IO-bound,1,0,1,0,1,0,SJF
P4177,7,12,4,CPU-bound,0,1,0,1,0,0,FCFS
P4178,1,4,3,CPU-bound,1,0,0,1,0,0,SJF
P4179,13,15,2,IO-bound,0,1,1,0,0,1,Round Robin
P4180,1,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P4181,19,18,5,CPU-bound,0,1,0,1,0,1,FCFS
P4182,8,4,2,CPU-bound,1,0,0,1,0,0,SJF
P4183,10,2,1,IO-bound,1,0,1,0,0,0,SJF
P4184,15,11,6,CPU-bound,0,1,0,1,0,1,FCFS
P4185,0,13,1,IO-bound,0,1,1,0,0,0,Round Robin
P4186,13,20,7,CPU-bound,0,1,0,1,1,1,FCFS
P4187,18,4,5,CPU-bound,1,0,0,1,0,1,SRTF
P4188,10,3,6,IO-bound,1,0,1,0,0,0,SJF
P4189,16,4,6,CPU-bound,1,0,0,1,0,1,SRTF
P4190,1,1,5,IO-bound,1,0,1,0,0,0,SJF
P4191,19,16,8,IO-bound,0,1,1,0,1,1,Priority
P4192,9,9,2,CPU-bound,0,1,0,1,0,0,FCFS
P4193,12,19,9,IO-bound,0,1,1,0,1,1,Priority
P4194,2,7,2,IO-bound,0,1,1,0,0,0,Round Robin
P4195,12,7,6,IO-bound,0,1,1,0,0,1,Round Robin
P4196,18,12,1,CPU-bound,0,1,0,1,0,1,FCFS
P4197,8,1,8,IO-bound,1,0,1,0,1,0,Priority
P4198,4,8,9,CPU-bound,0,1,0,1,1,0,Priority
P4199,12,2,6,CPU-bound,1,0,0,1,0,1,SRTF
P4200,15,11,10,IO-bound,0,1,1,0,1,1,Priority
P4201,11,18,7,CPU-bound,0,1,0,1,1,1,FCFS
P4202,20,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P4203,5,17,8,IO-bound,0,1,1,0,1,0,Priority
P4204,1,10,6,CPU-bound,0,1,0,1,0,0,FCFS
P4205,10,15,6,IO-bound,0,1,1,0,0,0,Round Robin
P4206,2,19,6,CPU-bound,0,1,0,1,0,0,FCFS
P4207,0,17,8,CPU-bound,0,1,0,1,1,0,Priority
P4208,2,9,9,CPU-bound,0,1,0,1,1,0,Priority
P4209,17,12,6,CPU-bound,0,1,0,1,0,1,FCFS
