process_id,arrival_time,burst_time,priority,process_type,short_job,long_job,io_flag,cpu_flag,high_priority,dynamic_arrival,best_algorithm
P3710,17,11,4,IO-bound,0,1,1,0,0,1,Priority
P3711,5,12,7,IO-bound,0,1,1,0,1,0,Round Robin
P3712,4,7,9,IO-bound,0,1,1,0,1,0,Priority
P3713,0,11,10,IO-bound,0,1,1,0,1,0,Priority
P3714,19,4,7,IO-bound,1,0,1,0,1,1,SRTF
P3715,11,20,8,IO-bound,0,1,1,0,1,1,Priority
P3716,8,10,9,IO-bound,0,1,1,0,1,0,Priority
P3717,14,5,1,IO-bound,1,0,1,0,0,1,SJF
P3718,0,9,2,CPU-bound,0,1,0,1,0,0,FCFS
P3719,12,4,6,IO-bound,1,0,1,0,0,1,SJF
P3720,1,17,4,CPU-bound,0,1,0,1,0,0,FCFS
P3721,10,17,10,IO-bound,0,1,1,0,1,0,Priority
P3722,12,7,2,IO-bound,0,1,1,0,0,1,Round Robin
P3723,13,8,1,CPU-bound,0,1,0,1,0,1,Round Robin
P3724,6,9,1,IO-bound,0,1,1,0,0,0,FCFS
P3725,2,15,8,CPU-bound,0,1,0,1,1,0,Priority
P3726,10,19,7,IO-bound,0,1,1,0,1,0,Priority
P3727,7,3,3,CPU-bound,1,0,0,1,0,0,SJF
P3728,20,1,2,IO-bound,1,0,1,0,0,1,SRTF
P3729,6,9,1,IO-bound,0,1,1,0,0,0,Round Robin
P3730,4,5,5,CPU-bound,1,0,0,1,0,0,FCFS
P3731,7,18,8,CPU-bound,0,1,0,1,1,0,Priority
P3732,6,11,8,CPU-bound,0,1,0,1,1,0,Round Robin
P3733,6,12,4,IO-bound,0,1,1,0,0,0,FCFS
P3734,12,3,8,CPU-bound,1,0,0,1,1,1,Priority
P3735,1,18,2,IO-bound,0,1,1,0,0,0,Round Robin
P3736,15,19,9,IO-bound,0,1,1,0,1,1,Priority
P3737,9,13,6,CPU-bound,0,1,0,1,0,0,FCFS
P3738,0,16,2,IO-bound,0,1,1,0,0,0,FCFS
P3739,3,19,9,IO-bound,0,1,1,0,1,0,Round Robin
P3740,3,7,1,IO-bound,0,1,1,0,0,0,Round Robin
P3741,4,2,2,CPU-bound,1,0,0,1,0,0,FCFS
P3742,2,14,4,IO-bound,0,1,1,0,0,0,Round Robin
P3743,2,16,8,CPU-bound,0,1,0,1,1,0,Priority
P3744,4,15,1,CPU-bound,0,1,0,1,0,0,FCFS
P3745,13,1,1,CPU-bound,1,0,0,1,0,1,SRTF
P3746,6,14,7,CPU-bound,0,1,0,1,1,0,FCFS
P3747,2,9,1,CPU-bound,0,1,0,1,0,0,FCFS
P3748,9,12,5,IO-bound,0,1,1,0,0,0,Round Robin
P3749,2,6,9,CPU-bound,0,1,0,1,1,0,SJF
P3750,3,18,9,CPU-bound,0,1,0,1,1,0,Round Robin
P3751,1,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P3752,2,13,6,CPU-bound,0,1,0,1,0,0,FCFS
P3753,10,9,7,CPU-bound,0,1,0,1,1,0,FCFS
P3754,9,15,9,CPU-bound,0,1,0,1,1,0,Priority
P3755,12,1,10,IO-bound,1,0,1,0,1,1,SJF
P3756,18,20,3,IO-bound,0,1,1,0,0,1,Round Robin
P3757,2,2,5,CPU-bound,1,0,0,1,0,0,Round Robin
P3758,5,9,1,CPU-bound,0,1,0,1,0,0,FCFS
P3759,15,4,3,CPU-bound,1,0,0,1,0,1,SRTF
P3760,20,11,7,CPU-bound,0,1,0,1,1,1,FCFS
P3761,18,17,6,CPU-bound,0,1,0,1,0,1,FCFS
P3762,12,1,2,CPU-bound,1,0,0,1,0,1,SRTF
P3763,19,12,9,CPU-bound,0,1,0,1,1,1,Priority
P3764,0,6,7,IO-bound,0,1,1,0,1,0,Round Robin
P3765,5,8,7,IO-bound,0,1,1,0,1,0,Round Robin
P3766,17,7,1,CPU-bound,0,1,0,1,0,1,FCFS
P3767,15,3,4,IO-bound,1,0,1,0,0,1,SJF
P3768,18,15,1,CPU-bound,0,1,0,1,0,1,FCFS
P3769,7,8,5,IO-bound,0,1,1,0,0,0,Round Robin
P3770,12,20,2,IO-bound,0,1,1,0,0,1,Round Robin
P3771,7,4,3,IO-bound,1,0,1,0,0,0,FCFS
P3772,0,13,2,IO-bound,0,1,1,0,0,0,Round Robin
P3773,6,15,9,CPU-bound,0,1,0,1,1,0,Priority
P3774,1,19,7,IO-bound,0,1,1,0,1,0,FCFS
P3775,11,12,4,CPU-bound,0,1,0,1,0,1,Round Robin
P3776,7,13,2,IO-bound,0,1,1,0,0,0,Round Robin
P3777,18,8,2,IO-bound,0,1,1,0,0,1,FCFS
P3778,18,13,1,CPU-bound,0,1,0,1,0,1,Round Robin
P3779,7,12,10,CPU-bound,0,1,0,1,1,0,Priority
P3780,5,8,10,CPU-bound,0,1,0,1,1,0,Priority
P3781,15,14,3,CPU-bound,0,1,0,1,0,1,Round Robin
P3782,5,8,5,CPU-bound,0,1,0,1,0,0,FCFS
P3783,6,1,5,CPU-bound,1,0,0,1,0,0,SJF
P3784,17,3,6,CPU-bound,1,0,0,1,0,1,SRTF
P3785,0,20,2,CPU-bound,0,1,0,1,0,0,FCFS
P3786,4,20,5,IO-bound,0,1,1,0,0,0,Round Robin
P3787,15,19,1,IO-bound,0,1,1,0,0,1,FCFS
P3788,8,5,8,CPU-bound,1,0,0,1,1,0,Priority
P3789,4,8,8,CPU-bound,0,1,0,1,1,0,SJF
P3790,18,6,4,CPU-bound,0,1,0,1,0,1,FCFS
P3791,2,17,8,IO-bound,0,1,1,0,1,0,Priority
P3792,5,14,3,IO-bound,0,1,1,0,0,0,Round Robin
P3793,17,20,2,IO-bound,0,1,1,0,0,1,Round Robin
P3794,20,7,6,CPU-bound,0,1,0,1,0,1,Round Robin
P3795,5,16,8,IO-bound,0,1,1,0,1,0,Priority
P3796,10,13,8,IO-bound,0,1,1,0,1,0,Priority
P3797,19,15,2,IO-bound,0,1,1,0,0,1,FCFS
P3798,1,3,2,IO-bound,1,0,1,0,0,0,FCFS
P3799,18,3,1,CPU-bound,1,0,0,1,0,1,SJF
P3800,0,4,2,IO-bound,1,0,1,0,0,0,FCFS
P3801,3,4,2,CPU-bound,1,0,0,1,0,0,SJF
P3802,13,18,6,CPU-bound,0,1,0,1,0,1,FCFS
P3803,2,10,9,CPU-bound,0,1,0,1,1,0,Priority
P3804,6,7,10,IO-bound,0,1,1,0,1,0,Round Robin
P3805,16,3,5,CPU-bound,1,0,0,1,0,1,SJF
P3806,13,18,8,CPU-bound,0,1,0,1,1,1,Priority
P3807,4,5,2,IO-bound,1,0,1,0,0,0,FCFS
P3808,13,6,3,IO-bound,0,1,1,0,0,1,Round Robin
P3809,17,16,5,IO-bound,0,1,1,0,0,1,Round Robin
P3810,6,11,8,IO-bound,0,1,1,0,1,0,Priority
P3811,17,12,1,IO-bound,0,1,1,0,0,1,Round Robin
P3812,4,15,8,IO-bound,0,1,1,0,1,0,Priority
P3813,6,20,9,IO-bound,0,1,1,0,1,0,SJF
P3814,6,10,10,IO-bound,0,1,1,0,1,0,Round Robin
P3815,4,11,5,CPU-bound,0,1,0,1,0,0,FCFS
P3816,19,20,8,CPU-bound,0,1,0,1,1,1,SJF
P3817,5,15,8,CPU-bound,0,1,0,1,1,0,Priority
P3818,4,5,6,IO-bound,1,0,1,0,0,0,FCFS
P3819,6,19,9,CPU-bound,0,1,0,1,1,0,Priority
P3820,13,12,6,IO-bound,0,1,1,0,0,1,Round Robin
P3821,2,12,5,CPU-bound,0,1,0,1,0,0,Round Robin
P3822,15,16,9,IO-bound,0,1,1,0,1,1,Priority
P3823,9,14,6,CPU-bound,0,1,0,1,0,0,Round Robin
P3824,13,20,2,CPU-bound,0,1,0,1,0,1,FCFS
P3825,1,19,1,IO-bound,0,1,1,0,0,0,FCFS
P3826,5,9,6,CPU-bound,0,1,0,1,0,0,Round Robin
P3827,8,14,2,IO-bound,0,1,1,0,0,0,Round Robin
P3828,10,19,3,IO-bound,0,1,1,0,0,0,FCFS
P3829,18,11,8,CPU-bound,0,1,0,1,1,1,Priority
P3830,20,10,2,IO-bound,0,1,1,0,0,1,FCFS
P3831,17,2,7,CPU-bound,1,0,0,1,1,1,SRTF
P3832,6,16,3,CPU-bound,0,1,0,1,0,0,Round Robin
P3833,4,10,7,CPU-bound,0,1,0,1,1,0,Round Robin
P3834,2,19,4,IO-bound,0,1,1,0,0,0,Round Robin
P3835,18,13,8,CPU-bound,0,1,0,1,1,1,SJF
P3836,16,20,3,CPU-bound,0,1,0,1,0,1,FCFS
P3837,5,3,10,CPU-bound,1,0,0,1,1,0,Round Robin
P3838,10,11,2,CPU-bound,0,1,0,1,0,0,FCFS
P3839,14,17,9,CPU-bound,0,1,0,1,1,1,Priority
P3840,2,13,10,CPU-bound,0,1,0,1,1,0,SJF
P3841,0,19,1,IO-bound,0,1,1,0,0,0,Round Robin
P3842,3,9,8,CPU-bound,0,1,0,1,1,0,SJF
P3843,6,11,5,IO-bound,0,1,1,0,0,0,Round Robin
P3844,18,7,3,IO-bound,0,1,1,0,0,1,Round Robin
P3845,2,2,3,CPU-bound,1,0,0,1,0,0,SJF
P3846,2,7,9,CPU-bound,0,1,0,1,1,0,Priority
P3847,14,2,4,CPU-bound,1,0,0,1,0,1,SRTF
P3848,17,6,10,CPU-bound,0,1,0,1,1,1,Priority
P3849,9,3,1,CPU-bound,1,0,0,1,0,0,FCFS
P3850,10,6,1,CPU-bound,0,1,0,1,0,0,Round Robin
P3851,10,9,8,IO-bound,0,1,1,0,1,0,Round Robin
P3852,15,11,4,CPU-bound,0,1,0,1,0,1,FCFS
P3853,9,1,9,CPU-bound,1,0,0,1,1,0,Priority
P3854,11,11,5,IO-bound,0,1,1,0,0,1,FCFS
P3855,12,12,5,IO-bound,0,1,1,0,0,1,Round Robin
P3856,8,20,6,CPU-bound,0,1,0,1,0,0,FCFS
P3857,5,12,5,CPU-bound,0,1,0,1,0,0,Round Robin
P3858,10,10,1,CPU-bound,0,1,0,1,0,0,SJF
P3859,10,16,5,IO-bound,0,1,1,0,0,0,FCFS
P3860,6,15,9,IO-bound,0,1,1,0,1,0,Priority
P3861,17,19,6,IO-bound,0,1,1,0,0,1,FCFS
P3862,11,11,6,IO-bound,0,1,1,0,0,1,Round Robin
P3863,11,3,1,IO-bound,1,0,1,0,0,1,SRTF
P3864,2,13,4,IO-bound,0,1,1,0,0,0,FCFS
P3865,0,3,4,CPU-bound,1,0,0,1,0,0,FCFS
P3866,6,6,1,CPU-bound,0,1,0,1,0,0,FCFS
P3867,15,4,10,CPU-bound,1,0,0,1,1,1,Priority
P3868,19,10,8,IO-bound,0,1,1,0,1,1,Priority
P3869,19,14,4,IO-bound,0,1,1,0,0,1,Round Robin
P3870,18,19,8,IO-bound,0,1,1,0,1,1,Priority
P3871,18,4,1,CPU-bound,1,0,0,1,0,1,SJF
P3872,18,8,10,CPU-bound,0,1,0,1,1,1,Priority
P3873,16,1,10,CPU-bound,1,0,0,1,1,1,Priority
P3874,3,15,10,IO-bound,0,1,1,0,1,0,Priority
P3875,0,15,9,CPU-bound,0,1,0,1,1,0,Priority
P3876,3,12,8,IO-bound,0,1,1,0,1,0,SJF
P3877,0,17,8,CPU-bound,0,1,0,1,1,0,Priority
P3878,16,6,8,CPU-bound,0,1,0,1,1,1,Round Robin
P3879,20,1,2,CPU-bound,1,0,0,1,0,1,SRTF
P3880,17,17,6,IO-bound,0,1,1,0,0,1,Round Robin
P3881,5,10,4,IO-bound,0,1,1,0,0,0,FCFS
P3882,20,8,2,IO-bound,0,1,1,0,0,1,Round Robin
P3883,17,8,9,CPU-bound,0,1,0,1,1,1,Round Robin
P3884,19,3,9,CPU-bound,1,0,0,1,1,1,SJF
P3885,3,10,4,IO-bound,0,1,1,0,0,0,Round Robin
P3886,19,17,1,CPU-bound,0,1,0,1,0,1,FCFS
P3887,17,6,8,IO-bound,0,1,1,0,1,1,Priority
P3888,6,13,3,CPU-bound,0,1,0,1,0,0,FCFS
P3889,16,16,5,IO-bound,0,1,1,0,0,1,FCFS
P3890,8,5,10,CPU-bound,1,0,0,1,1,0,Round Robin
P3891,9,1,6,IO-bound,1,0,1,0,0,0,SJF
P3892,15,17,9,IO-bound,0,1,1,0,1,1,Priority
P3893,2,4,6,CPU-bound,1,0,0,1,0,0,SJF
P3894,15,5,6,CPU-bound,1,0,0,1,0,1,SRTF
P3895,8,16,7,CPU-bound,0,1,0,1,1,0,FCFS
P3896,12,18,7,CPU-bound,0,1,0,1,1,1,FCFS
P3897,10,15,8,IO-bound,0,1,1,0,1,0,Priority
P3898,6,9,2,CPU-bound,0,1,0,1,0,0,Round Robin
P3899,17,5,7,CPU-bound,1,0,0,1,1,1,SRTF
P3900,4,13,3,CPU-bound,0,1,0,1,0,0,FCFS
P3901,11,19,5,IO-bound,0,1,1,0,0,1,FCFS
P3902,5,4,9,IO-bound,1,0,1,0,1,0,Priority
P3903,11,10,6,CPU-bound,0,1,0,1,0,1,FCFS
P3904,1,11,2,CPU-bound,0,1,0,1,0,0,Round Robin
P3905,7,10,5,CPU-bound,0,1,0,1,0,0,FCFS
P3906,0,16,10,CPU-bound,0,1,0,1,1,0,Priority
P3907,9,18,4,IO-bound,0,1,1,0,0,0,Round Robin
P3908,17,11,9,IO-bound,0,1,1,0,1,1,Priority
P3909,6,6,8,CPU-bound,0,1,0,1,1,0,Round Robin
P3910,9,1,2,CPU-bound,1,0,0,1,0,0,FCFS
P3911,4,5,3,IO-bound,1,0,1,0,0,0,FCFS
P3912,9,17,1,CPU-bound,0,1,0,1,0,0,FCFS
P3913,10,3,2,CPU-bound,1,0,0,1,0,0,FCFS
P3914,7,17,1,IO-bound,0,1,1,0,0,0,Round Robin
P3915,0,4,5,CPU-bound,1,0,0,1,0,0,SJF
P3916,13,20,4,IO-bound,0,1,1,0,0,1,Round Robin
P3917,13,4,1,CPU-bound,1,0,0,1,0,1,SRTF
P3918,18,6,9,CPU-bound,0,1,0,1,1,1,Priority
P3919,19,2,8,IO-bound,1,0,1,0,1,1,Priority
P3920,7,14,5,CPU-bound,0,1,0,1,0,0,Round Robin
P3921,17,3,9,CPU-bound,1,0,0,1,1,1,Priority
P3922,15,17,10,IO-bound,0,1,1,0,1,1,Priority
P3923,3,15,3,IO-bound,0,1,1,0,0,0,Round Robin
P3924,12,9,9,CPU-bound,0,1,0,1,1,1,Round Robin
P3925,13,7,1,IO-bound,0,1,1,0,0,1,FCFS
P3926,20,3,2,IO-bound,1,0,1,0,0,1,Round Robin
P3927,9,11,5,IO-bound,0,1,1,0,0,0,FCFS
P3928,12,10,9,CPU-bound,0,1,0,1,1,1,Round Robin
P3929,7,10,3,CPU-bound,0,1,0,1,0,0,SJF
P3930,10,8,10,IO-bound,0,1,1,0,1,0,Priority
P3931,6,8,9,IO-bound,0,1,1,0,1,0,Priority
P3932,12,8,1,CPU-bound,0,1,0,1,0,1,FCFS
P3933,18,12,10,CPU-bound,0,1,0,1,1,1,Priority
P3934,10,10,2,CPU-bound,0,1,0,1,0,0,FCFS
P3935,18,2,5,IO-bound,1,0,1,0,0,1,SRTF
P3936,1,2,8,CPU-bound,1,0,0,1,1,0,Priority
P3937,11,15,2,IO-bound,0,1,1,0,0,1,Round Robin
P3938,18,10,10,CPU-bound,0,1,0,1,1,1,Round Robin
P3939,5,7,9,IO-bound,0,1,1,0,1,0,Round Robin
P3940,12,17,6,CPU-bound,0,1,0,1,0,1,FCFS
P3941,9,11,9,CPU-bound,0,1,0,1,1,0,Round Robin
P3942,1,6,6,IO-bound,0,1,1,0,0,0,Round Robin
P3943,17,17,10,CPU-bound,0,1,0,1,1,1,Priority
P3944,8,14,4,CPU-bound,0,1,0,1,0,0,FCFS
P3945,3,5,2,CPU-bound,1,0,0,1,0,0,FCFS
P3946,0,19,1,CPU-bound,0,1,0,1,0,0,Round Robin
P3947,4,17,6,CPU-bound,0,1,0,1,0,0,FCFS
P3948,15,8,6,IO-bound,0,1,1,0,0,1,Round Robin
P3949,14,12,10,IO-bound,0,1,1,0,1,1,Priority
P3950,7,20,6,CPU-bound,0,1,0,1,0,0,Round Robin
P3951,4,16,6,IO-bound,0,1,1,0,0,0,Priority
P3952,17,2,2,IO-bound,1,0,1,0,0,1,SRTF
P3953,10,6,7,CPU-bound,0,1,0,1,1,0,FCFS
P3954,13,20,8,IO-bound,0,1,1,0,1,1,Priority
P3955,9,14,5,CPU-bound,0,1,0,1,0,0,FCFS
P3956,14,14,9,IO-bound,0,1,1,0,1,1,Priority
P3957,0,17,8,CPU-bound,0,1,0,1,1,0,Priority
P3958,6,4,3,IO-bound,1,0,1,0,0,0,SJF
P3959,14,2,2,IO-bound,1,0,1,0,0,1,SJF
P3960,7,19,6,CPU-bound,0,1,0,1,0,0,SJF
P3961,14,12,9,IO-bound,0,1,1,0,1,1,Round Robin
P3962,2,10,2,IO-bound,0,1,1,0,0,0,Round Robin
P3963,0,13,3,IO-bound,0,1,1,0,0,0,Round Robin
P3964,10,20,7,CPU-bound,0,1,0,1,1,0,SJF
P3965,20,7,2,IO-bound,0,1,1,0,0,1,Round Robin
P3966,11,3,3,IO-bound,1,0,1,0,0,1,Round Robin
P3967,12,13,9,IO-bound,0,1,1,0,1,1,Priority
P3968,17,7,4,CPU-bound,0,1,0,1,0,1,FCFS
P3969,2,9,1,CPU-bound,0,1,0,1,0,0,SJF
P3970,14,18,3,CPU-bound,0,1,0,1,0,1,SJF
P3971,3,6,5,IO-bound,0,1,1,0,0,0,Round Robin
P3972,0,1,9,IO-bound,1,0,1,0,1,0,Priority
P3973,1,18,8,CPU-bound,0,1,0,1,1,0,Round Robin
P3974,13,6,4,IO-bound,0,1,1,0,0,1,FCFS
P3975,7,18,8,CPU-bound,0,1,0,1,1,0,Priority
P3976,2,1,3,IO-bound,1,0,1,0,0,0,Round Robin
P3977,6,17,3,IO-bound,0,1,1,0,0,0,Round Robin
P3978,2,3,10,CPU-bound,1,0,0,1,1,0,Round Robin
P3979,19,16,10,CPU-bound,0,1,0,1,1,1,SJF
P3980,1,3,2,CPU-bound,1,0,0,1,0,0,FCFS
P3981,19,4,1,IO-bound,1,0,1,0,0,1,SRTF
P3982,13,2,7,CPU-bound,1,0,0,1,1,1,SRTF
P3983,7,6,4,IO-bound,0,1,1,0,0,0,FCFS
P3984,0,20,9,CPU-bound,0,1,0,1,1,0,Round Robin
P3985,19,6,9,IO-bound,0,1,1,0,1,1,Priority
P3986,0,6,9,IO-bound,0,1,1,0,1,0,Priority
P3987,8,14,3,CPU-bound,0,1,0,1,0,0,Round Robin
P3988,17,4,6,IO-bound,1,0,1,0,0,1,Round Robin
P3989,7,11,10,IO-bound,0,1,1,0,1,0,Priority
P3990,7,4,2,IO-bound,1,0,1,0,0,0,FCFS
P3991,17,9,4,CPU-bound,0,1,0,1,0,1,FCFS
P3992,4,7,5,IO-bound,0,1,1,0,0,0,FCFS
P3993,20,13,10,CPU-bound,0,1,0,1,1,1,Priority
P3994,16,19,1,IO-bound,0,1,1,0,0,1,Round Robin
P3995,17,8,7,CPU-bound,0,1,0,1,1,1,FCFS
P3996,1,8,10,IO-bound,0,1,1,0,1,0,Round Robin
P3997,8,20,9,IO-bound,0,1,1,0,1,0,Round Robin
P3998,0,15,8,IO-bound,0,1,1,0,1,0,Round Robin
P3999,1,5,1,IO-bound,1,0,1,0,0,0,SJF
P4000,19,10,8,IO-bound,0,1,1,0,1,1,Round Robin
P4001,4,7,9,CPU-bound,0,1,0,1,1,0,Priority
P4002,20,4,6,IO-bound,1,0,1,0,0,1,SRTF
P4003,17,19,10,IO-bound,0,1,1,0,1,1,Priority
P4004,4,2,10,IO-bound,1,0,1,0,1,0,Priority
P4005,14,5,2,CPU-bound,1,0,0,1,0,1,SRTF
P4006,15,9,9,CPU-bound,0,1,0,1,1,1,Priority
P4007,6,20,10,CPU-bound,0,1,0,1,1,0,Priority
P4008,18,18,4,CPU-bound,0,1,0,1,0,1,FCFS
P4009,2,16,7,CPU-bound,0,1,0,1,1,0,Round Robin
P4010,20,1,7,IO-bound,1,0,1,0,1,1,SRTF
P4011,11,3,6,IO-bound,1,0,1,0,0,1,SRTF
P4012,17,7,4,CPU-bound,0,1,0,1,0,1,FCFS
P4013,14,7,9,CPU-bound,0,1,0,1,1,1,Round Robin
P4014,13,4,10,CPU-bound,1,0,0,1,1,1,Priority
P4015,10,10,5,CPU-bound,0,1,0,1,0,0,FCFS
P4016,5,3,9,IO-bound,1,0,1,0,1,0,Priority
P4017,1,14,6,IO-bound,0,1,1,0,0,0,Round Robin
P4018,16,20,1,CPU-bound,0,1,0,1,0,1,FCFS
P4019,0,9,6,CPU-bound,0,1,0,1,0,0,FCFS
P4020,13,14,5,IO-bound,0,1,1,0,0,1,FCFS
P4021,3,15,9,IO-bound,0,1,1,0,1,0,Priority
P4022,3,2,9,IO-bound,1,0,1,0,1,0,Priority
P4023,14,10,10,IO-bound,0,1,1,0,1,1,Round Robin
P4024,19,17,8,IO-bound,0,1,1,0,1,1,Priority
P4025,14,18,1,CPU-bound,0,1,0,1,0,1,FCFS
P4026,8,17,1,CPU-bound,0,1,0,1,0,0,FCFS
P4027,11,12,5,CPU-bound,0,1,0,1,0,1,FCFS
P4028,20,11,5,IO-bound,0,1,1,0,0,1,FCFS
P4029,10,10,10,IO-bound,0,1,1,0,1,0,Priority
P4030,0,11,3,CPU-bound,0,1,0,1,0,0,FCFS
P4031,4,7,10,CPU-bound,0,1,0,1,1,0,SJF
P4032,4,13,4,IO-bound,0,1,1,0,0,0,FCFS
P4033,1,16,1,IO-bound,0,1,1,0,0,0,Priority
P4034,12,4,5,IO-bound,1,0,1,0,0,1,SRTF
P4035,20,2,9,CPU-bound,1,0,0,1,1,1,Priority
P4036,8,13,1,CPU-bound,0,1,0,1,0,0,FCFS
P4037,17,20,5,CPU-bound,0,1,0,1,0,1,FCFS
P4038,6,13,6,CPU-bound,0,1,0,1,0,0,SJF
P4039,5,4,10,CPU-bound,1,0,0,1,1,0,Round Robin
P4040,6,8,8,IO-bound,0,1,1,0,1,0,Priority
P4041,3,17,8,CPU-bound,0,1,0,1,1,0,Priority
P4042,8,13,8,CPU-bound,0,1,0,1,1,0,Priority
P4043,13,2,8,IO-bound,1,0,1,0,1,1,Priority
P4044,17,6,5,CPU-bound,0,1,0,1,0,1,SJF
P4045,4,20,2,IO-bound,0,1,1,0,0,0,Round Robin
P4046,9,19,4,IO-bound,0,1,1,0,0,0,Round Robin
P4047,3,10,5,CPU-bound,0,1,0,1,0,0,FCFS
P4048,19,5,10,CPU-bound,1,0,0,1,1,1,Priority
P4049,6,15,9,IO-bound,0,1,1,0,1,0,Priority
P4050,14,4,1,CPU-bound,1,0,0,1,0,1,Round Robin
P4051,6,9,3,IO-bound,0,1,1,0,0,0,Round Robin
P4052,16,8,2,IO-bound,0,1,1,0,0,1,FCFS
P4053,3,1,2,IO-bound,1,0,1,0,0,0,FCFS
P4054,19,13,9,IO-bound,0,1,1,0,1,1,Priority
P4055,20,9,6,CPU-bound,0,1,0,1,0,1,Round Robin
P4056,9,17,7,IO-bound,0,1,1,0,1,0,Priority
P4057,14,14,9,CPU-bound,0,1,0,1,1,1,SJF
P4058,15,5,4,CPU-bound,1,0,0,1,0,1,SRTF
P4059,20,14,3,CPU-bound,0,1,0,1,0,1,FCFS
P4060,18,15,6,IO-bound,0,1,1,0,0,1,Round Robin
P4061,18,5,8,IO-bound,1,0,1,0,1,1,Priority
P4062,4,3,7,IO-bound,1,0,1,0,1,0,SJF
P4063,10,15,8,IO-bound,0,1,1,0,1,0,Priority
P4064,18,1,5,IO-bound,1,0,1,0,0,1,Round Robin
P4065,12,15,7,IO-bound,0,1,1,0,1,1,Round Robin
P4066,6,20,10,CPU-bound,0,1,0,1,1,0,Priority
P4067,11,13,9,IO-bound,0,1,1,0,1,1,Priority
P4068,11,13,10,IO-bound,0,1,1,0,1,1,SJF
P4069,1,3,9,IO-bound,1,0,1,0,1,0,Priority
P4070,5,3,3,IO-bound,1,0,1,0,0,0,SJF
P4071,20,14,10,CPU-bound,0,1,0,1,1,1,Round Robin
P4072,17,2,8,CPU-bound,1,0,0,1,1,1,Round Robin
P4073,3,13,9,CPU-bound,0,1,0,1,1,0,Priority
P4074,3,17,4,CPU-bound,0,1,0,1,0,0,FCFS
P4075,18,18,6,CPU-bound,0,1,0,1,0,1,FCFS
P4076,9,18,4,IO-bound,0,1,1,0,0,0,Round Robin
P4077,7,3,3,CPU-bound,1,0,0,1,0,0,FCFS
P4078,7,6,2,CPU-bound,0,1,0,1,0,0,FCFS
P4079,11,5,5,IO-bound,1,0,1,0,0,1,SRTF
P4080,16,14,5,CPU-bound,0,1,0,1,0,1,Round Robin
P4081,1,11,7,IO-bound,0,1,1,0,1,0,FCFS
P4082,20,19,1,CPU-bound,0,1,0,1,0,1,FCFS
P4083,6,14,3,CPU-bound,0,1,0,1,0,0,FCFS
P4084,12,5,8,IO-bound,1,0,1,0,1,1,Priority
P4085,16,10,10,CPU-bound,0,1,0,1,1,1,Priority
P4086,17,11,5,IO-bound,0,1,1,0,0,1,FCFS
P4087,11,16,4,IO-bound,0,1,1,0,0,1,Priority
P4088,16,7,3,CPU-bound,0,1,0,1,0,1,SJF
P4089,14,15,6,IO-bound,0,1,1,0,0,1,FCFS
P4090,9,16,4,IO-bound,0,1,1,0,0,0,FCFS
P4091,19,20,8,IO-bound,0,1,1,0,1,1,Round Robin
P4092,13,14,7,CPU-bound,0,1,0,1,1,1,FCFS
P4093,1,1,4,CPU-bound,1,0,0,1,0,0,SJF
P4094,1,20,4,CPU-bound,0,1,0,1,0,0,FCFS
P4095,12,12,4,IO-bound,0,1,1,0,0,1,Priority
P4096,7,1,8,IO-bound,1,0,1,0,1,0,Priority
P4097,8,17,6,CPU-bound,0,1,0,1,0,0,Round Robin
P4098,2,14,7,IO-bound,0,1,1,0,1,0,Round Robin
P4099,13,6,1,CPU-bound,0,1,0,1,0,1,FCFS
P4100,20,9,6,CPU-bound,0,1,0,1,0,1,FCFS
P4101,8,16,2,CPU-bound,0,1,0,1,0,0,FCFS
P4102,1,19,5,CPU-bound,0,1,0,1,0,0,FCFS
P4103,18,6,1,IO-bound,0,1,1,0,0,1,Priority
P4104,5,20,6,IO-bound,0,1,1,0,0,0,FCFS
P4105,5,6,4,IO-bound,0,1,1,0,0,0,Round Robin
P4106,14,6,4,CPU-bound,0,1,0,1,0,1,FCFS
P4107,18,4,10,CPU-bound,1,0,0,1,1,1,Priority
P4108,0,16,1,CPU-bound,0,1,0,1,0,0,Round Robin
P4109,8,3,9,IO-bound,1,0,1,0,1,0,Priority
P4110,2,17,7,IO-bound,0,1,1,0,1,0,Round Robin
P4111,7,13,4,CPU-bound,0,1,0,1,0,0,FCFS
P4112,14,8,8,CPU-bound,0,1,0,1,1,1,Priority
P4113,18,14,1,CPU-bound,0,1,0,1,0,1,FCFS
P4114,17,18,4,CPU-bound,0,1,0,1,0,1,Round Robin
P4115,13,18,10,CPU-bound,0,1,0,1,1,1,Priority
P4116,10,2,8,IO-bound,1,0,1,0,1,0,Priority
P4117,3,16,3,IO-bound,0,1,1,0,0,0,FCFS
P4118,11,18,2,CPU-bound,0,1,0,1,0,1,Round Robin
P4119,0,8,6,IO-bound,0,1,1,0,0,0,Round Robin
P4120,5,20,3,CPU-bound,0,1,0,1,0,0,FCFS
P4121,2,19,2,IO-bound,0,1,1,0,0,0,FCFS
P4122,14,10,6,IO-bound,0,1,1,0,0,1,FCFS
P4123,8,3,3,IO-bound,1,0,1,0,0,0,FCFS
P4124,17,11,2,IO-bound,0,1,1,0,0,1,Round Robin
P4125,4,1,2,IO-bound,1,0,1,0,0,0,SJF
