num_processes,mean_burst,std_burst,max_burst,min_burst,arrival_spread,mean_priority,priority_var,pct_io_bound,pct_cpu_bound,best_algorithm
7,7.285714285714286,5.062870041905529,14,1,12,4.285714285714286,8.775510204081632,0.2857142857142857,0.7142857142857143,SJF
13,11.23076923076923,4.869905166567511,18,1,18,5.923076923076923,6.6863905325443795,0.46153846153846156,0.5384615384615384,Priority
11,12.363636363636363,5.103879580952073,20,1,16,4.7272727272727275,5.289256198347108,0.2727272727272727,0.7272727272727273,SRTF
14,7.571428571428571,5.178448274397673,18,1,18,6.857142857142857,8.979591836734695,0.35714285714285715,0.6428571428571428,Priority
11,11.0,5.5432186252458715,20,3,20,4.818181818181818,6.148760330578512,0.6363636363636364,0.36363636363636365,Round Robin
16,10.9375,5.055550786017286,20,4,17,6.25,6.6875,0.375,0.625,Priority
9,13.88888888888889,2.8458329944145997,18,11,20,4.777777777777778,8.617283950617285,0.5555555555555556,0.4444444444444444,Round Robin
11,10.909090909090908,5.282123289575981,17,2,16,5.363636363636363,6.413223140495868,0.09090909090909091,0.9090909090909091,SRTF
19,11.526315789473685,6.451180398334553,20,1,20,5.157894736842105,6.659279778393351,0.3684210526315789,0.631578947368421,Priority
8,8.75,6.905613658466566,20,1,14,5.75,3.1875,0.5,0.5,Round Robin
19,10.421052631578947,5.194286227989612,18,1,20,5.7368421052631575,7.1412742382271475,0.7894736842105263,0.21052631578947367,Round Robin
9,7.666666666666667,6.018490028422596,20,1,20,4.111111111111111,3.6543209876543212,0.3333333333333333,0.6666666666666667,SRTF
9,12.88888888888889,6.332358599455559,20,3,16,5.444444444444445,5.580246913580248,0.5555555555555556,0.4444444444444444,Round Robin
20,9.75,7.013380069552769,19,1,19,5.55,10.5475,0.4,0.6,Priority
19,12.842105263157896,5.537082244142067,20,2,19,4.894736842105263,7.883656509695291,0.3157894736842105,0.6842105263157895,SJF
20,9.3,5.070502933634888,19,1,20,6.3,8.31,0.5,0.5,Round Robin
14,8.857142857142858,4.642307659791977,18,3,17,5.0,13.285714285714286,0.35714285714285715,0.6428571428571428,Priority
7,7.0,4.566962103755937,15,1,14,5.0,5.428571428571429,0.7142857142857143,0.2857142857142857,Round Robin
16,9.25,4.2793106921559225,17,4,18,5.5625,9.12109375,0.1875,0.8125,Priority
6,14.833333333333334,3.435921354681384,19,8,19,4.166666666666667,1.472222222222222,0.3333333333333333,0.6666666666666667,FCFS
20,10.7,4.5066617356975,19,2,18,5.85,8.527500000000002,0.45,0.55,Priority
9,14.777777777777779,5.452375176171243,20,1,12,4.444444444444445,6.691358024691358,0.5555555555555556,0.4444444444444444,Round Robin
20,12.85,5.359804100897718,20,1,20,5.6,8.84,0.5,0.5,Round Robin
10,13.2,5.287721626560915,20,4,20,4.6,7.840000000000001,0.7,0.30000000000000004,Round Robin
8,10.25,6.2599920127744575,19,2,19,4.875,11.859375,0.625,0.375,Round Robin
18,11.722222222222221,4.7117531009116576,19,1,18,5.0,7.888888888888889,0.5555555555555556,0.4444444444444444,Round Robin
7,10.571428571428571,5.948760803902005,17,1,11,7.714285714285714,5.061224489795919,0.7142857142857143,0.2857142857142857,Round Robin
6,9.0,3.559026084010437,14,3,16,5.166666666666667,10.805555555555555,0.6666666666666666,0.33333333333333337,Round Robin
13,9.0,6.300183147521007,18,1,17,5.153846153846154,11.822485207100591,0.5384615384615384,0.46153846153846156,FCFS
19,7.842105263157895,4.880284265822582,17,1,18,5.2105263157894735,5.324099722991689,0.631578947368421,0.368421052631579,Round Robin
15,11.733333333333333,4.464178411408855,20,5,18,6.4,6.106666666666668,0.5333333333333333,0.4666666666666667,Round Robin
8,9.125,4.7549316504025585,19,3,18,4.375,7.234375,0.5,0.5,Priority
11,11.727272727272727,6.180481138830376,19,2,16,5.7272727272727275,7.834710743801652,0.36363636363636365,0.6363636363636364,Priority
20,11.75,5.365398400864562,20,2,20,5.4,7.739999999999999,0.45,0.55,Priority
7,9.428571428571429,7.267484195415374,20,1,16,7.0,5.142857142857143,0.42857142857142855,0.5714285714285714,Priority
13,8.384615384615385,4.9851851526214315,19,2,20,6.230769230769231,7.715976331360945,0.5384615384615384,0.46153846153846156,Round Robin
17,12.941176470588236,4.916605575051027,18,2,20,4.529411764705882,5.6608996539792376,0.5882352941176471,0.4117647058823529,Priority
16,9.375,6.112231589198825,19,1,20,5.9375,8.80859375,0.375,0.625,SRTF
19,11.31578947368421,5.380790702792447,20,2,19,5.7368421052631575,9.14127423822715,0.5789473684210527,0.42105263157894735,Round Robin
8,7.375,4.846067993745032,16,1,17,3.625,6.984375,0.25,0.75,FCFS
5,7.4,4.923413450036469,15,2,11,7.4,8.24,0.6,0.4,Round Robin
12,13.333333333333334,6.128258770283413,20,1,18,5.833333333333333,5.8055555555555545,0.5833333333333334,0.41666666666666663,Round Robin
6,11.0,5.163977794943222,19,2,14,3.8333333333333335,8.472222222222221,0.3333333333333333,0.6666666666666667,SJF
20,9.55,5.877712139940165,20,2,20,5.15,9.327500000000002,0.6,0.4,Round Robin
11,14.272727272727273,5.258601768719844,20,3,15,4.818181818181818,8.87603305785124,0.36363636363636365,0.6363636363636364,Round Robin
13,14.461538461538462,3.8752743747107687,20,7,13,5.076923076923077,10.68639053254438,0.5384615384615384,0.46153846153846156,Round Robin
14,10.0,4.59813626840888,18,3,16,4.714285714285714,5.204081632653062,0.35714285714285715,0.6428571428571428,Round Robin
14,13.5,6.532883852371128,20,2,19,6.285714285714286,5.061224489795918,0.6428571428571429,0.3571428571428571,Round Robin
3,9.333333333333334,2.494438257849294,12,6,6,8.0,2.6666666666666665,0.3333333333333333,0.6666666666666667,FCFS
5,9.8,5.81033561853358,20,2,13,5.0,7.6,0.8,0.19999999999999996,Round Robin
12,7.666666666666667,5.328122454381926,16,1,17,5.583333333333333,10.909722222222221,0.4166666666666667,0.5833333333333333,Priority
5,7.4,5.535341001239219,18,3,15,6.8,9.760000000000002,0.2,0.8,SRTF
18,9.0,5.5677643628300215,20,1,18,5.888888888888889,10.987654320987653,0.5,0.5,Round Robin
15,10.533333333333333,6.790843508398317,20,1,17,4.6,8.24,0.7333333333333333,0.2666666666666667,Round Robin
20,9.95,6.028888786501207,20,2,20,5.75,8.4875,0.35,0.65,Priority
4,7.75,3.6996621467371855,11,2,16,5.0,6.5,1.0,0.0,Round Robin
6,7.0,4.396968652757639,16,2,18,7.5,2.9166666666666665,0.3333333333333333,0.6666666666666667,Round Robin
7,8.142857142857142,2.799416848895061,11,4,12,7.571428571428571,7.1020408163265305,0.42857142857142855,0.5714285714285714,Priority
20,10.2,5.706137047074843,18,1,18,5.15,9.027500000000002,0.55,0.44999999999999996,Priority
14,8.785714285714286,6.4606343278634295,20,1,19,6.5,5.25,0.35714285714285715,0.6428571428571428,SRTF
8,10.0,6.020797289396148,18,3,14,6.625,9.484375,0.5,0.5,Round Robin
14,11.071428571428571,5.522218572202995,19,1,19,6.071428571428571,8.637755102040815,0.5,0.5,Round Robin
11,9.181818181818182,5.701964283842444,19,2,16,5.909090909090909,9.355371900826448,0.6363636363636364,0.36363636363636365,Round Robin
9,10.88888888888889,5.30082686305625,19,2,14,6.666666666666667,5.333333333333333,0.2222222222222222,0.7777777777777778,SRTF
7,7.0,5.529143565818179,18,1,13,6.285714285714286,6.204081632653062,0.7142857142857143,0.2857142857142857,Round Robin
18,12.055555555555555,5.3278328116726605,19,2,17,5.611111111111111,9.015432098765434,0.3888888888888889,0.6111111111111112,Priority
14,10.357142857142858,4.863965796066633,19,3,18,4.285714285714286,3.918367346938776,0.7142857142857143,0.2857142857142857,Round Robin
5,12.4,3.9293765408777004,20,9,19,4.8,14.959999999999999,0.6,0.4,Round Robin
11,9.272727272727273,5.642225690611964,18,1,16,6.2727272727272725,5.652892561983471,0.8181818181818182,0.18181818181818177,Round Robin
4,9.25,4.322904116447646,14,4,7,6.0,13.5,0.75,0.25,Round Robin
9,9.444444444444445,6.093915200356483,18,1,20,4.444444444444445,8.246913580246915,0.3333333333333333,0.6666666666666667,SRTF
3,10.333333333333334,0.9428090415820634,11,9,11,5.666666666666667,10.888888888888891,0.6666666666666666,0.33333333333333337,Round Robin
5,13.6,6.086049621881176,20,3,16,3.6,8.239999999999998,0.6,0.4,Round Robin
12,11.083333333333334,4.627064103967246,16,2,19,4.666666666666667,4.888888888888888,0.5833333333333334,0.41666666666666663,FCFS
10,11.9,6.331666447310692,20,2,19,4.8,10.56,0.6,0.4,Round Robin
8,10.625,4.871793817476269,19,3,11,5.625,4.734375,0.25,0.75,Priority
17,11.529411764705882,5.761103316091902,20,1,18,6.411764705882353,6.712802768166091,0.5294117647058824,0.47058823529411764,Round Robin
6,6.5,4.716990566028302,14,2,17,7.833333333333333,8.138888888888888,0.5,0.5,Priority
10,8.1,5.262128846769148,18,2,17,5.4,10.24,0.3,0.7,Priority
16,10.9375,5.695049933933855,20,1,19,4.8125,7.77734375,0.4375,0.5625,SRTF
5,12.6,4.498888751680797,18,5,12,5.8,11.760000000000002,0.6,0.4,Round Robin
7,8.571428571428571,3.499271061118826,12,1,11,4.0,5.714285714285714,0.42857142857142855,0.5714285714285714,FCFS
8,12.75,7.361215932167728,20,1,17,5.5,2.25,0.375,0.625,SRTF
19,11.263157894736842,5.408006785879793,20,2,17,5.7368421052631575,7.878116343490306,0.3157894736842105,0.6842105263157895,SRTF
6,11.166666666666666,7.197607627229727,20,1,18,5.666666666666667,7.555555555555556,0.3333333333333333,0.6666666666666667,Priority
18,10.722222222222221,7.504114097950652,20,1,18,6.222222222222222,9.50617283950617,0.5555555555555556,0.4444444444444444,Priority
13,8.923076923076923,5.15097509008714,18,2,16,5.076923076923077,7.763313609467456,0.5384615384615384,0.46153846153846156,Round Robin
13,10.0,4.9613893835683385,17,1,19,4.6923076923076925,11.751479289940828,0.5384615384615384,0.46153846153846156,Round Robin
18,10.5,4.728753653037036,17,1,20,5.5,8.25,0.5555555555555556,0.4444444444444444,Round Robin
12,10.5,5.188127472091127,20,3,16,5.166666666666667,7.3055555555555545,0.5,0.5,Round Robin
17,9.882352941176471,5.645220288945919,20,1,20,5.235294117647059,9.709342560553633,0.7058823529411765,0.2941176470588235,Round Robin
12,8.333333333333334,4.588633299312068,17,1,18,6.083333333333333,9.07638888888889,0.5,0.5,Round Robin
15,10.666666666666666,5.629288488689213,19,2,18,5.4,7.973333333333333,0.3333333333333333,0.6666666666666667,Priority
6,9.333333333333334,6.649979114420002,19,3,19,3.8333333333333335,8.805555555555555,1.0,0.0,Round Robin
12,10.416666666666666,7.227935774172012,20,2,18,5.666666666666667,7.388888888888888,0.5,0.5,Round Robin
15,9.4,5.523284047255461,19,1,19,5.266666666666667,9.262222222222224,0.3333333333333333,0.6666666666666667,SRTF
9,11.555555555555555,5.678636595191394,18,2,18,4.444444444444445,5.135802469135802,0.2222222222222222,0.7777777777777778,SRTF
20,10.35,5.470603257411379,18,1,19,5.65,7.4275,0.55,0.44999999999999996,Round Robin
3,10.333333333333334,5.436502143433364,16,3,11,9.0,2.0,0.3333333333333333,0.6666666666666667,SRTF
4,12.5,5.024937810560445,20,7,12,5.25,7.6875,0.5,0.5,Round Robin
10,12.0,4.266145801540309,18,5,19,5.0,4.0,0.7,0.30000000000000004,Priority
18,9.38888888888889,4.596361953749568,20,1,19,6.722222222222222,8.867283950617285,0.7222222222222222,0.2777777777777778,Round Robin
19,11.473684210526315,6.227007569346457,20,2,19,5.684210526315789,9.689750692520775,0.42105263157894735,0.5789473684210527,Round Robin
14,8.428571428571429,5.274118554849924,18,1,20,4.142857142857143,7.979591836734696,0.5714285714285714,0.4285714285714286,Round Robin
3,10.333333333333334,2.494438257849294,13,7,9,5.666666666666667,9.555555555555555,0.0,1.0,SRTF
3,14.666666666666666,3.2998316455372216,19,11,9,4.0,2.0,0.6666666666666666,0.33333333333333337,Round Robin
3,8.0,5.0990195135927845,13,1,7,6.0,10.666666666666666,0.3333333333333333,0.6666666666666667,Priority
19,10.052631578947368,5.60520138340064,19,3,19,5.105263157894737,9.462603878116344,0.5789473684210527,0.42105263157894735,Round Robin
12,12.583333333333334,5.619287222494405,18,1,19,6.0,5.833333333333333,0.4166666666666667,0.5833333333333333,Priority
12,8.916666666666666,5.992472129448933,20,1,17,4.916666666666667,8.576388888888891,0.5833333333333334,0.41666666666666663,Round Robin
19,10.631578947368421,5.565027321215285,20,1,17,4.578947368421052,6.138504155124654,0.3684210526315789,0.631578947368421,SRTF
6,7.333333333333333,3.091206165165235,11,2,17,6.5,10.25,0.5,0.5,FCFS
8,8.625,5.12195031213697,19,4,20,4.875,6.109375,0.375,0.625,SRTF
10,12.3,6.050619802962338,19,1,19,6.4,6.24,0.4,0.6,Priority
20,11.1,4.559605246071199,19,1,18,5.45,5.9475,0.7,0.30000000000000004,FCFS
5,13.4,5.083306010855534,20,7,18,8.0,3.6,0.8,0.19999999999999996,Round Robin
14,12.214285714285714,5.239664267169516,20,4,16,6.071428571428571,7.494897959183673,0.5,0.5,Round Robin
6,9.166666666666666,4.946940693218609,16,3,12,5.333333333333333,11.888888888888891,0.5,0.5,Round Robin
20,11.05,5.267589581582833,20,1,19,4.15,4.527500000000001,0.6,0.4,Round Robin
5,13.4,5.083306010855534,20,5,17,3.0,3.6,0.4,0.6,SJF
11,7.545454545454546,5.246013835001276,16,1,19,4.545454545454546,8.611570247933885,0.2727272727272727,0.7272727272727273,SRTF
18,9.61111111111111,5.208314814781892,20,1,19,5.5,8.805555555555555,0.3333333333333333,0.6666666666666667,Priority
9,12.777777777777779,4.825344611246325,18,3,15,4.666666666666667,7.333333333333333,0.6666666666666666,0.33333333333333337,Round Robin
9,9.777777777777779,5.513171657802345,19,1,20,5.555555555555555,7.802469135802468,0.5555555555555556,0.4444444444444444,Round Robin
6,9.666666666666666,6.018490028422597,18,2,13,4.333333333333333,3.555555555555556,0.3333333333333333,0.6666666666666667,SRTF
14,9.142857142857142,5.792324266489512,20,1,18,5.428571428571429,9.816326530612244,0.42857142857142855,0.5714285714285714,SRTF
16,12.125,5.797359312652615,20,4,16,7.0625,6.55859375,0.5,0.5,Priority
20,12.1,6.228161847608008,20,1,18,5.4,8.639999999999999,0.5,0.5,FCFS
6,9.833333333333334,5.727613425813193,18,3,5,6.333333333333333,6.222222222222222,0.8333333333333334,0.16666666666666663,Round Robin
18,10.666666666666666,5.840471822645077,20,2,20,4.888888888888889,10.209876543209877,0.3888888888888889,0.6111111111111112,SRTF
10,8.7,6.588626564011653,20,3,14,5.2,8.16,0.5,0.5,FCFS
13,10.461538461538462,5.499865517452147,18,3,17,4.6923076923076925,8.059171597633137,0.23076923076923078,0.7692307692307692,SJF
19,11.052631578947368,5.165408061635914,20,2,17,4.315789473684211,5.58448753462604,0.2631578947368421,0.736842105263158,SRTF
5,13.0,5.215361924162119,17,3,10,6.4,10.239999999999998,0.6,0.4,Round Robin
4,10.0,4.58257569495584,17,5,9,8.25,2.1875,0.0,1.0,FCFS
17,11.941176470588236,4.892618548689013,20,4,18,5.529411764705882,9.896193771626297,0.4117647058823529,0.5882352941176471,Priority
19,10.736842105263158,4.586503142954599,18,1,16,4.052631578947368,4.89196675900277,0.47368421052631576,0.5263157894736843,FCFS
20,10.9,4.978955713801841,20,4,19,5.25,7.5875,0.7,0.30000000000000004,Round Robin
20,11.35,5.858967485828881,20,3,20,4.95,12.0475,0.5,0.5,Round Robin
7,10.571428571428571,5.972727131533392,20,3,15,5.428571428571429,6.530612244897959,0.2857142857142857,0.7142857142857143,Round Robin
17,10.058823529411764,6.863977480383445,19,1,20,5.882352941176471,7.868512110726643,0.5882352941176471,0.4117647058823529,FCFS
11,11.727272727272727,5.462115958472656,19,3,18,6.090909090909091,7.900826446280991,0.5454545454545454,0.4545454545454546,Round Robin
18,11.055555555555555,6.720385423985263,20,3,17,5.111111111111111,6.876543209876542,0.4444444444444444,0.5555555555555556,Priority
15,10.533333333333333,5.123366948490894,18,1,19,4.6,6.1066666666666665,0.26666666666666666,0.7333333333333334,SRTF
15,10.866666666666667,5.463413666279434,20,2,20,6.066666666666666,9.795555555555556,0.26666666666666666,0.7333333333333334,SRTF
13,8.153846153846153,5.096698084146906,16,1,20,6.769230769230769,4.485207100591716,0.6153846153846154,0.3846153846153846,Round Robin
20,8.6,6.367102951892643,19,1,17,5.1,9.79,0.6,0.4,Round Robin
5,9.8,4.261455150532504,17,5,16,4.6,10.239999999999998,0.6,0.4,Round Robin
8,12.625,5.406882188470542,20,1,20,7.125,4.859375,0.25,0.75,Priority
13,12.23076923076923,4.994671717153208,20,3,16,5.461538461538462,10.248520710059172,0.3076923076923077,0.6923076923076923,SRTF
4,11.0,3.3166247903554,14,6,17,3.25,2.1875,0.75,0.25,Round Robin
12,8.583333333333334,7.273906943467329,20,1,15,4.583333333333333,8.076388888888888,0.3333333333333333,0.6666666666666667,SJF
5,7.0,3.0983866769659336,12,4,15,4.4,4.64,0.4,0.6,FCFS
18,10.444444444444445,5.92754607482184,20,1,20,6.222222222222222,8.506172839506172,0.3333333333333333,0.6666666666666667,SRTF
14,10.5,5.512971716130706,19,1,17,5.285714285714286,9.63265306122449,0.5714285714285714,0.4285714285714286,Round Robin
14,9.5,5.864542364316004,20,2,17,6.071428571428571,4.352040816326531,0.5,0.5,Round Robin
8,11.375,4.3857011982122085,20,6,20,6.375,14.234375,0.625,0.375,Round Robin
15,10.333333333333334,5.172577264338886,19,3,18,6.266666666666667,4.595555555555555,0.4,0.6,Round Robin
9,12.222222222222221,6.087834458578988,20,4,15,5.222222222222222,9.06172839506173,0.7777777777777778,0.2222222222222222,Priority
20,9.3,5.874521257089807,20,1,15,5.7,7.910000000000001,0.55,0.44999999999999996,Round Robin
11,9.727272727272727,5.064868464430589,17,2,20,5.545454545454546,6.066115702479338,0.6363636363636364,0.36363636363636365,Round Robin
4,11.0,6.123724356957945,20,4,5,3.75,4.1875,0.5,0.5,Round Robin
8,6.5,4.153311931459037,16,2,17,5.75,7.6875,0.25,0.75,Priority
19,10.894736842105264,5.830001686757047,20,2,18,6.157894736842105,8.659279778393351,0.631578947368421,0.368421052631579,Round Robin
18,9.944444444444445,5.2118691701647295,19,2,16,5.333333333333333,9.444444444444445,0.4444444444444444,0.5555555555555556,Priority
7,12.714285714285714,3.1036515689143473,16,6,17,3.7142857142857144,8.489795918367347,0.2857142857142857,0.7142857142857143,Round Robin
18,8.055555555555555,3.922474024023079,18,1,18,5.833333333333333,6.361111111111111,0.5,0.5,Priority
10,12.4,5.607138307550474,20,4,19,5.7,5.61,0.7,0.30000000000000004,Priority
14,10.5,6.333020042376532,20,2,19,6.5,8.107142857142858,0.6428571428571429,0.3571428571428571,FCFS
20,10.45,4.7799058568135,17,1,19,5.55,7.847499999999999,0.5,0.5,Round Robin
12,9.75,6.12542515531235,20,2,16,6.833333333333333,5.805555555555556,0.4166666666666667,0.5833333333333333,SRTF
12,9.166666666666666,5.474689235218947,17,1,20,4.833333333333333,9.805555555555557,0.75,0.25,Round Robin
16,11.4375,6.020472884250871,20,1,19,5.9375,7.55859375,0.5625,0.4375,Round Robin
11,11.909090909090908,5.0173253551078645,19,2,16,5.090909090909091,5.537190082644628,0.36363636363636365,0.6363636363636364,Priority
5,11.8,3.4292856398964493,16,7,13,7.4,4.24,0.2,0.8,SRTF
6,9.666666666666666,6.649979114420001,18,1,19,5.666666666666667,4.222222222222222,0.3333333333333333,0.6666666666666667,Priority
10,11.7,5.367494760127857,19,1,16,5.9,7.290000000000001,0.5,0.5,Round Robin
16,10.8125,4.544484981821372,20,4,18,5.375,10.109375,0.5625,0.4375,Round Robin
19,11.789473684210526,4.979737335795735,18,2,20,6.2631578947368425,7.35180055401662,0.3684210526315789,0.631578947368421,SRTF
5,8.0,6.387487769068525,17,1,18,5.8,13.360000000000003,0.6,0.4,Priority
14,10.142857142857142,5.792324266489512,20,2,16,5.642857142857143,5.515306122448979,0.5,0.5,Round Robin
17,13.411764705882353,4.802680912223576,20,6,18,5.588235294117647,4.830449826989619,0.5294117647058824,0.47058823529411764,Round Robin
17,10.294117647058824,5.5175090914645954,19,1,20,6.705882352941177,5.854671280276817,0.47058823529411764,0.5294117647058824,Priority
13,8.307692307692308,5.044183480232308,16,1,17,5.923076923076923,9.147928994082841,0.3076923076923077,0.6923076923076923,SRTF
9,14.0,6.324555320336759,20,1,18,6.111111111111111,5.209876543209877,0.4444444444444444,0.5555555555555556,Priority
16,11.3125,5.156534083083327,18,3,17,4.75,7.6875,0.5625,0.4375,FCFS
19,11.578947368421053,5.824772771476598,20,1,20,5.842105263157895,7.922437673130195,0.5789473684210527,0.42105263157894735,Priority
12,7.75,4.9180788932265,20,3,15,5.25,6.6875,0.5833333333333334,0.41666666666666663,Round Robin
18,11.666666666666666,5.8594652770823155,20,1,20,6.0,9.11111111111111,0.3888888888888889,0.6111111111111112,Priority
15,8.4,6.042074698865172,20,1,20,4.333333333333333,5.822222222222223,0.5333333333333333,0.4666666666666667,Priority
3,14.333333333333334,4.496912521077347,18,8,8,4.0,6.0,0.6666666666666666,0.33333333333333337,Round Robin
12,11.666666666666666,5.557777333511022,18,1,19,5.833333333333333,5.805555555555556,0.75,0.25,Round Robin
11,12.272727272727273,6.425671653480833,20,3,20,6.636363636363637,5.867768595041321,0.5454545454545454,0.4545454545454546,Round Robin
7,9.714285714285714,5.969309261650337,20,1,18,5.857142857142857,11.83673469387755,0.2857142857142857,0.7142857142857143,Priority
11,11.272727272727273,6.180481138830375,19,2,18,4.545454545454546,5.702479338842974,0.5454545454545454,0.4545454545454546,Round Robin
7,7.571428571428571,6.779320295831241,18,2,15,5.285714285714286,4.775510204081633,0.5714285714285714,0.4285714285714286,Round Robin
4,12.25,4.493050188902857,20,9,16,6.0,13.5,0.25,0.75,Priority
18,8.833333333333334,5.610010893235612,19,1,19,4.777777777777778,8.061728395061728,0.5,0.5,Round Robin
7,9.285714285714286,5.229430062206608,17,4,14,6.857142857142857,10.408163265306124,0.5714285714285714,0.4285714285714286,Round Robin
3,12.666666666666666,1.247219128924647,14,11,13,7.666666666666667,1.5555555555555554,0.6666666666666666,0.33333333333333337,Round Robin
20,9.85,6.605111656891199,20,1,20,4.45,9.6475,0.5,0.5,Round Robin
7,10.857142857142858,4.323641700120445,16,5,20,7.142857142857143,4.6938775510204085,0.5714285714285714,0.4285714285714286,Round Robin
8,8.875,5.23061898822692,19,2,13,6.375,9.484375,0.5,0.5,Round Robin
10,8.3,5.386093203798093,18,1,19,6.9,9.489999999999998,0.4,0.6,SRTF
3,17.333333333333332,3.0912061651652345,20,13,18,6.666666666666667,4.222222222222222,0.3333333333333333,0.6666666666666667,Round Robin
12,11.666666666666666,6.342099196813483,20,2,20,5.0,6.5,0.6666666666666666,0.33333333333333337,Round Robin
11,11.818181818181818,6.027485256091191,20,2,14,5.818181818181818,8.148760330578511,0.6363636363636364,0.36363636363636365,Round Robin
12,9.833333333333334,5.505048188304582,20,2,18,5.5,5.75,0.6666666666666666,0.33333333333333337,Priority
20,10.9,6.048966853934645,20,1,20,5.25,6.6875,0.35,0.65,SRTF
8,11.625,3.9350190596742984,18,4,14,6.125,3.109375,0.375,0.625,FCFS
17,11.411764705882353,6.80880764831079,20,1,20,6.0,13.176470588235293,0.7058823529411765,0.2941176470588235,Round Robin
14,11.857142857142858,4.969293465978882,20,4,20,4.642857142857143,6.801020408163266,0.7142857142857143,0.2857142857142857,Round Robin
14,11.285714285714286,4.772369453854305,18,2,18,5.214285714285714,11.311224489795919,0.6428571428571429,0.3571428571428571,Round Robin
6,10.5,4.716990566028302,18,4,20,5.166666666666667,5.472222222222221,0.16666666666666666,0.8333333333333334,Priority
18,12.666666666666666,6.146362971528592,20,1,19,4.5,6.472222222222222,0.2777777777777778,0.7222222222222222,SRTF
15,10.066666666666666,5.662351298022953,20,3,19,5.933333333333334,9.662222222222224,0.6,0.4,Priority
15,13.933333333333334,4.864383025854586,20,4,17,5.866666666666666,5.182222222222223,0.6,0.4,Round Robin
18,10.722222222222221,7.077394024133424,20,1,18,4.333333333333333,7.555555555555557,0.4444444444444444,0.5555555555555556,SRTF
5,10.0,5.477225575051661,19,3,13,4.4,3.44,0.6,0.4,Round Robin
6,11.666666666666666,5.90668171555645,20,4,10,5.0,4.333333333333333,0.8333333333333334,0.16666666666666663,Round Robin
12,8.833333333333334,5.683797634993311,19,1,20,5.333333333333333,8.222222222222221,0.4166666666666667,0.5833333333333333,SRTF
9,11.11111111111111,4.771313456351975,18,2,17,4.111111111111111,2.987654320987654,0.4444444444444444,0.5555555555555556,FCFS
14,9.428571428571429,4.894811914003376,18,1,18,5.857142857142857,5.979591836734693,0.5,0.5,FCFS
10,11.3,5.9,20,1,17,5.6,8.440000000000001,0.2,0.8,Priority
13,10.23076923076923,3.9643380697615775,17,2,20,5.076923076923077,6.378698224852069,0.15384615384615385,0.8461538461538461,Priority
12,8.083333333333334,5.219488054929866,20,2,16,5.083333333333333,12.409722222222223,0.3333333333333333,0.6666666666666667,SRTF
15,10.133333333333333,5.239168721170267,19,1,17,4.533333333333333,8.915555555555555,0.4,0.6,SRTF
19,10.052631578947368,4.559243753201624,19,5,20,6.315789473684211,5.795013850415512,0.5789473684210527,0.42105263157894735,Round Robin
13,12.307692307692308,5.267967282542748,20,1,19,6.153846153846154,5.976331360946745,0.46153846153846156,0.5384615384615384,Round Robin
17,9.588235294117647,5.041694667580264,18,1,19,6.117647058823529,9.397923875432527,0.47058823529411764,0.5294117647058824,Priority
12,8.083333333333334,4.590902840279774,19,2,15,6.166666666666667,10.138888888888888,0.5,0.5,Round Robin
3,15.0,3.265986323710904,19,11,4,4.333333333333333,4.222222222222222,0.3333333333333333,0.6666666666666667,Round Robin
3,11.333333333333334,7.586537784494029,19,1,12,6.333333333333333,5.5555555555555545,0.3333333333333333,0.6666666666666667,Round Robin
16,11.625,6.372548548265443,20,1,15,6.1875,4.40234375,0.4375,0.5625,Priority
18,11.055555555555555,6.867574553429586,20,1,17,4.722222222222222,6.089506172839506,0.5,0.5,Priority
19,10.68421052631579,5.929876466086548,20,1,20,4.7894736842105265,6.797783933518006,0.42105263157894735,0.5789473684210527,SJF
14,10.5,4.836616290637199,20,3,15,6.714285714285714,8.63265306122449,0.5714285714285714,0.4285714285714286,Round Robin
3,8.333333333333334,2.494438257849294,11,5,13,4.0,6.0,0.3333333333333333,0.6666666666666667,FCFS
20,9.85,6.0437984744695115,20,3,20,5.7,10.11,0.3,0.7,Priority
11,10.272727272727273,5.706310845990988,19,1,18,5.545454545454546,11.520661157024792,0.36363636363636365,0.6363636363636364,SRTF
20,12.35,5.876010551386034,20,1,20,5.05,6.947500000000001,0.5,0.5,Priority
18,11.11111111111111,6.297167695691002,20,1,17,6.0,9.0,0.6111111111111112,0.38888888888888884,Priority
4,14.25,3.2691742076555053,19,10,14,5.5,6.75,0.0,1.0,Priority
14,10.142857142857142,5.540205551332948,19,3,19,5.428571428571429,8.673469387755102,0.2857142857142857,0.7142857142857143,Priority
8,8.5,4.898979485566356,18,2,17,5.375,7.484375,0.5,0.5,Round Robin
15,13.066666666666666,6.475252032846975,20,2,14,4.8,7.760000000000001,0.3333333333333333,0.6666666666666667,SRTF
16,13.875,4.470388685561916,20,4,19,4.5,9.25,0.4375,0.5625,FCFS
3,10.333333333333334,5.2493385826745405,15,3,16,8.0,8.0,0.0,1.0,SRTF
4,9.25,8.437268515343103,20,1,8,4.5,6.75,0.25,0.75,FCFS
3,14.333333333333334,2.6246692913372702,18,12,12,6.0,14.0,0.6666666666666666,0.33333333333333337,Round Robin
10,10.8,4.48998886412873,18,3,18,6.3,5.01,0.5,0.5,Round Robin
18,9.777777777777779,5.977323402805673,18,1,20,5.166666666666667,8.027777777777779,0.3333333333333333,0.6666666666666667,SRTF
